cityMPG,combMPG,highwayMPG,make,model,year
19,22,28,BMW,740i,2013
19,22,28,BMW,740Li,2013
19,22,28,BMW,740Li xDrive,2013
17,19,24,BMW,750i,2013
16,19,24,BMW,750Li,2013
16,19,24,BMW,750i xDrive,2013
16,19,24,BMW,750Li xDrive,2013
16,19,24,BMW,Alpina B7 SWB,2013
16,19,24,BMW,Alpina B7 LWB,2013
16,19,24,BMW,Alpina B7 SWB xDrive,2013
16,19,24,BMW,Alpina B7 LWB xDrive,2013
13,15,20,BMW,760Li,2013
13,15,21,Rolls-Royce,Ghost,2013
13,15,21,Rolls-Royce,Ghost EWB,2013
25,27,31,Toyota,Matrix,2013
26,29,32,Toyota,Matrix,2013
20,22,26,Toyota,Matrix,2013
21,24,28,Toyota,Matrix,2013
21,24,28,Toyota,Matrix,2013
17,19,21,Toyota,Tacoma 2WD,2013
16,18,21,Toyota,Tacoma 2WD,2013
19,21,24,Toyota,Tacoma 2WD,2013
21,23,25,Toyota,Tacoma 2WD,2013
16,18,21,Toyota,Tacoma 4WD,2013
16,17,19,Toyota,Tacoma 4WD,2013
18,19,21,Toyota,Tacoma 4WD,2013
18,19,21,Toyota,Tacoma 4WD,2013
19,21,24,Toyota,Sienna 2WD,2013
18,21,25,Toyota,Sienna 2WD,2013
16,19,23,Toyota,Sienna AWD,2013
20,23,29,Porsche,Cayenne Diesel,2013
23,26,29,Mitsubishi,Outlander Sport 2WD,2013
24,27,30,Mitsubishi,Outlander Sport 2WD,2013
19,22,25,Suzuki,Grand Vitara,2013
19,21,24,Suzuki,Grand Vitara,2013
24,26,29,Mitsubishi,Outlander Sport 4WD,2013
19,20,23,Suzuki,Grand Vitara 4WD,2013
17,19,24,Buick,Enclave FWD,2013
17,19,24,Chevrolet,Traverse FWD,2013
17,19,24,GMC,Acadia FWD,2013
16,18,22,Buick,Enclave AWD,2013
16,19,23,Chevrolet,Traverse AWD,2013
16,18,23,GMC,Acadia AWD,2013
13,14,17,Ferrari,458 Italia,2013
13,15,17,Ferrari,458 Italia,2013
13,14,17,Ferrari,458 Spider,2013
13,15,17,Ferrari,458 Spider,2013
14,16,19,Ferrari,California,2013
20,23,29,Audi,A5 quattro,2013
20,23,29,Audi,A5 Cabriolet quattro,2013
27,29,33,Scion,xD,2013
27,29,32,Scion,xD,2013
24,27,34,Acura,ILX,2013
22,25,31,Acura,ILX,2013
38,38,38,Acura,ILX Hybrid,2013
21,24,29,Acura,TSX,2013
22,25,31,Acura,TSX,2013
19,22,28,Acura,TSX,2013
20,23,29,Audi,A4 quattro,2013
21,24,29,Buick,Verano,2013
18,21,26,Cadillac,ATS AWD,2013
18,21,26,Cadillac,ATS AWD,2013
19,22,27,Cadillac,ATS,2013
19,22,27,Cadillac,ATS,2013
40,41,42,Honda,Insight,2013
40,41,42,Honda,Insight,2013
20,23,29,Acura,TL 2WD,2013
18,20,24,Acura,TL 4WD,2013
18,21,26,Acura,TL 4WD,2013
15,18,26,Audi,S8,2013
11,13,18,Bentley,Mulsanne,2013
21,24,29,Chevrolet,Malibu,2013
28,32,38,Dodge,Dart Aero,2013
28,32,39,Dodge,Dart Aero,2013
11,13,17,Ferrari,FF,2013
11,13,17,Ferrari,FF,2013
26,29,34,Honda,Accord,2013
24,27,34,Honda,Accord,2013
21,25,33,Honda,Accord,2013
21,24,31,Honda,Accord,2013
18,21,28,Honda,Accord,2013
19,22,26,Nissan,Maxima,2013
20,23,29,Hyundai,Azera,2013
22,24,29,Acura,TSX Wagon,2013
20,22,26,Audi,allroad quattro,2013
27,29,31,Nissan,Juke,2013
25,27,30,Nissan,Juke,2013
25,27,29,Nissan,Juke AWD,2013
15,17,21,Ford,F150 Pickup 2WD FFV,2013
15,17,21,Ford,F150 Pickup 2WD FFV,2013
13,15,18,Ford,F150 Pickup 2WD,2013
17,19,23,Ford,F150 Pickup 2WD FFV,2013
17,19,23,Ford,F150 Pickup 2WD FFV,2013
16,18,22,Ford,F150 Pickup 2WD,2013
16,18,22,Ford,F150 Pickup 2WD,2013
13,15,18,Nissan,Titan 2WD,2013
13,15,18,Nissan,Titan 2WD,2013
14,16,20,Ram,1500 2WD,2013
14,16,20,Ram,1500 2WD,2013
17,20,25,Ram,1500 2WD,2013
16,17,20,Toyota,Tundra 2WD,2013
15,17,20,Toyota,Tundra 2WD,2013
13,15,18,Toyota,Tundra 2WD,2013
12,13,16,Ford,F150 Raptor Pickup 4WD,2013
12,13,16,Ford,F150 Pickup 4WD,2013
14,16,19,Ford,F150 Pickup 4WD FFV,2013
14,16,19,Ford,F150 Pickup 4WD FFV,2013
16,18,21,Ford,F150 Pickup 4WD FFV,2013
16,18,21,Ford,F150 Pickup 4WD FFV,2013
15,17,21,Ford,F150 Pickup 4WD,2013
15,17,21,Ford,F150 Pickup 4WD,2013
12,14,17,Nissan,Titan 4WD,2013
12,14,17,Nissan,Titan 4WD,2013
14,16,19,Ram,1500 4WD,2013
13,15,19,Ram,1500 4WD,2013
16,19,23,Ram,1500 4WD,2013
14,16,19,Toyota,Tundra 4WD,2013
13,15,17,Toyota,Tundra 4WD,2013
13,15,18,Toyota,Tundra 4WD FFV,2013
13,15,17,Ford,E150 Van FFV,2013
13,15,17,Ford,E250 Van FFV,2013
12,14,16,Ford,E150 Van FFV,2013
12,14,16,Ford,E250 Van FFV,2013
12,13,16,Ford,E350 Van FFV,2013
10,12,14,Ford,E350 Van,2013
13,14,16,Ford,E150 Wagon FFV,2013
12,13,16,Ford,E150 Wagon FFV,2013
12,13,15,Ford,E350 Wagon FFV,2013
10,11,14,Ford,E350 Wagon,2013
18,21,27,Honda,Odyssey,2013
19,22,27,Honda,Odyssey,2013
19,21,25,Nissan,Quest,2013
25,28,33,Buick,Encore,2013
23,26,30,Honda,CR-V 2WD,2013
18,20,25,Honda,Pilot 2WD,2013
22,25,28,Mitsubishi,Outlander 2WD,2013
19,22,26,Mitsubishi,Outlander 2WD,2013
20,22,25,Toyota,Highlander 2WD,2013
18,20,24,Toyota,Highlander 2WD,2013
16,18,20,Toyota,FJ Cruiser 2WD,2013
16,18,21,Acura,MDX 4WD,2013
16,19,23,Chevrolet,Equinox AWD,2013
16,19,23,Chevrolet,Equinox AWD,2013
16,19,23,GMC,Terrain AWD,2013
16,19,23,GMC,Terrain AWD,2013
22,25,29,Honda,CR-V 4WD,2013
22,24,27,Mitsubishi,Outlander 4WD,2013
19,21,24,Mitsubishi,Outlander 4WD,2013
17,19,22,Toyota,Highlander 4WD,2013
17,18,20,Toyota,FJ Cruiser 4WD,2013
15,16,18,Toyota,FJ Cruiser 4WD,2013
14,16,20,Ford,Expedition 2WD FFV,2013
14,16,20,Lincoln,Navigator 2WD FFV,2013
13,15,19,Nissan,Armada 2WD,2013
13,15,19,Nissan,Armada 2WD,2013
17,19,22,Toyota,4Runner 2WD,2013
13,15,18,Toyota,Sequoia 2WD,2013
13,15,18,Ford,Expedition 4WD FFV,2013
16,18,22,Ford,Explorer AWD,2013
17,20,24,Honda,Pilot 4WD,2013
13,15,18,Lincoln,Navigator 4WD FFV,2013
14,16,19,Mercedes-Benz,GL450 4matic,2013
19,22,26,Mercedes-Benz,GL350 Bluetec 4matic,2013
13,15,18,Mercedes-Benz,GL550 4matic,2013
12,14,18,Nissan,Armada 4WD,2013
12,14,18,Nissan,Armada 4WD,2013
28,28,28,Toyota,Highlander Hybrid 4WD,2013
17,18,21,Toyota,4Runner 4WD,2013
17,18,21,Toyota,4Runner 4WD,2013
13,14,17,Toyota,Sequoia 4WD,2013
13,15,17,Toyota,Sequoia 4WD FFV,2013
132,118,105,Honda,Fit EV,2013
31,35,40,Nissan,Versa,2013
27,30,35,Nissan,Versa,2013
26,30,35,Nissan,Versa,2013
26,30,35,Honda,Accord,2013
19,22,26,Infiniti,G37,2013
17,20,25,Infiniti,G37,2013
18,20,25,Infiniti,G37x,2013
27,29,33,Honda,Fit,2013
28,31,35,Honda,Fit,2013
27,30,33,Honda,Fit,2013
18,20,25,Infiniti,EX37,2013
17,20,24,Infiniti,EX37 AWD,2013
20,22,27,Audi,Q5,2013
20,23,27,Mercedes-Benz,ML350 Bluetec 4matic,2013
24,28,35,Ford,Fusion FWD,2013
12,15,20,Bentley,Continental GTC,2013
16,18,23,Lexus,IS F,2013
19,22,26,Lexus,IS 350 AWD,2013
19,22,27,Lexus,IS 350/IS 350C,2013
21,23,27,Lexus,IS 250 AWD,2013
21,24,29,Lexus,IS 250/IS 250C,2013
20,23,29,Cadillac,ATS AWD,2013
43,42,40,Lexus,CT 200h,2013
30,32,35,Toyota,Yaris,2013
30,33,36,Toyota,Yaris,2013
22,26,32,Lincoln,MKZ FWD,2013
22,25,31,Lincoln,MKZ AWD,2013
18,21,26,Lincoln,MKZ AWD,2013
19,22,27,Lincoln,MKZ FWD,2013
38,38,37,Lincoln,MKZ Hybrid FWD,2013
22,25,30,BMW,ActiveHybrid 7L,2013
16,17,21,Honda,Ridgeline Truck 4WD,2013
21,24,28,Mazda,5,2013
22,24,28,Mazda,5,2013
17,19,24,Mazda,CX-9 2WD,2013
24,26,30,Audi,Q5 Hybrid,2013
16,19,22,Mazda,CX-9 4WD,2013
14,16,20,Infiniti,QX56 2WD,2013
14,16,20,Infiniti,QX56 4WD,2013
122,107,93,smart,fortwo electric drive convertible,2013
122,107,93,smart,fortwo electric drive coupe,2013
138,121,105,Scion,iQ EV,2013
78,76,74,Toyota,RAV4 EV,2012
18,21,26,Lotus,Evora,2013
17,20,26,Lotus,Evora,2013
20,23,28,Lotus,Evora,2013
19,22,28,Lotus,Evora,2013
12,15,21,Bentley,Continental GT,2013
21,24,31,Cadillac,ATS,2013
53,50,46,Toyota,Prius c,2013
27,29,33,Chevrolet,Sonic RS,2013
25,28,33,Chevrolet,Sonic RS,2013
17,21,27,Jaguar,XF,2013
16,19,25,Jaguar,XF AWD,2013
16,19,24,Lexus,LS 460,2013
16,18,23,Lexus,LS 460 AWD,2013
16,19,24,Lexus,LS 460 L,2013
16,18,23,Lexus,LS 460 L AWD,2013
49,48,46,Toyota,Prius,2013
15,18,23,Jaguar,XJ,2013
15,18,23,Jaguar,XJ LWB,2013
16,19,24,Jaguar,XJ AWD,2013
16,19,24,Jaguar,XJ LWB AWD,2013
26,28,30,Nissan,Cube,2013
25,27,29,Nissan,Cube,2013
43,41,39,Toyota,Prius v,2013
18,20,24,Nissan,Murano FWD,2013
20,22,27,Land Rover,Range Rover Evoque,2013
18,20,23,Nissan,Murano AWD,2013
51,50,49,Toyota,Prius Plug-in Hybrid,2013
40,38,36,Ford,C-MAX Energi Plug-in Hybrid,2013
77,73,68,CODA Automotive,CODA,2013
14,17,21,Mercedes-Benz,SL65 AMG,2013
13,15,19,Mercedes-Benz,SLS AMG GT Coupe,2013
13,15,19,Mercedes-Benz,SLS AMG GT Roadster,2013
19,23,29,Cadillac,ATS,2013
15,18,23,Jaguar,XF,2013
24,26,30,Mercedes-Benz,E400 Hybrid,2013
21,25,32,Mercedes-Benz,E350 Bluetec,2013
27,30,35,Nissan,Sentra,2013
30,33,38,Nissan,Sentra,2013
29,33,38,Nissan,Sentra,2013
21,24,30,Toyota,Avalon,2013
16,19,24,Jaguar,XJ LWB,2013
18,21,27,Jaguar,XJ,2013
21,24,31,Mercedes-Benz,S350 Bluetec 4matic,2013
17,20,25,Ram,1500 2WD,2013
18,21,25,Ram,1500 HFE 2WD,2013
20,22,25,Nissan,Pathfinder 2WD,2013
18,21,26,Audi,Q5,2013
19,21,25,Nissan,Pathfinder 4WD,2013
13,14,17,Land Rover,LR4,2013
126,112,99,Mitsubishi,i-MiEV,2013
19,22,27,Mercedes-Benz,C350 4matic Coupe,2012
15,17,19,BMW,650i Convertible xDrive,2012
14,16,20,BMW,M6 Convertible,2012
27,31,36,Ford,Focus FWD FFV,2012
23,26,30,BMW,ActiveHybrid 5,2012
21,24,29,Honda,Crosstour 2WD,2012
18,20,23,Mercedes-Benz,ML350 4matic,2012
41,44,48,Volkswagen,Jetta Hybrid,2013
94,95,97,Tesla,Model S (60 kW-hr battery pack),2013
88,89,90,Tesla,Model S (85 kW-hr battery pack),2013
16,18,22,Audi,RS 5 Cabriolet,2013
19,23,30,Jaguar,XF,2013
19,20,23,Lexus,LS 600h L,2013
25,28,34,Toyota,Camry,2013
40,40,39,Toyota,Avalon Hybrid,2013
42,40,38,Toyota,Camry Hybrid LE,2013
40,39,37,Toyota,Camry Hybrid XLE,2013
21,25,30,Toyota,Avalon,2013
21,25,30,Toyota,Camry,2013
13,15,18,VPG,MV-1,2013
18,20,25,Ford,Edge AWD,2013
17,20,24,Land Rover,LR2,2013
13,15,19,Land Rover,Range Rover,2013
14,16,20,Land Rover,Range Rover,2013
60,62,64,BYD,e6,2012
13,15,19,Aston Martin,V8 Vantage,2013
14,16,21,Aston Martin,V8 Vantage,2013
13,15,19,Aston Martin,V8 Vantage S,2013
14,16,21,Aston Martin,V8 Vantage S,2013
13,15,19,Aston Martin,DB9,2013
15,17,21,Cadillac,XTS Hearse,2013
15,17,21,Cadillac,XTS Limo,2013
18,21,25,Hyundai,Santa Fe 2WD,2013
23,25,29,Buick,Encore AWD,2013
18,20,24,Hyundai,Santa Fe 4WD,2013
17,19,22,Nissan,Murano CrossCabriolet,2013
19,22,26,BMW,X5 xDrive35d,2013
122,116,108,Fiat,500e,2013
78,76,74,Toyota,RAV4 EV,2013
40,38,36,Ford,Fusion Energi Plug-in Hybrid,2013
25,29,36,Mazda,6,2014
26,30,37,Mazda,6,2014
25,27,31,Mazda,CX-5 2WD,2014
26,29,34,Mazda,CX-5 2WD,2014
26,28,32,Mazda,CX-5 2WD,2014
24,26,29,Mazda,CX-5 4WD,2014
25,27,30,Mazda,CX-5 4WD,2014
19,22,29,Ford,Mustang,2014
19,23,30,Ford,Mustang,2014
15,18,24,Ford,Mustang,2014
18,20,25,Ford,Mustang,2014
22,24,28,Subaru,Forester AWD,2014
24,27,31,Subaru,Forester AWD,2014
23,25,27,Subaru,Forester AWD,2014
10,12,16,Lamborghini,Aventador Roadster,2013
24,27,33,Dodge,Dart,2013
30,33,39,Nissan,Sentra FE,2013
22,24,27,Scion,xB,2013
22,24,27,Scion,xB,2013
17,19,23,Nissan,Frontier 2WD,2013
19,21,23,Nissan,Frontier 2WD,2013
16,18,22,Nissan,Frontier 2WD,2013
16,19,22,Nissan,Frontier 2WD,2013
15,17,21,Nissan,Frontier 4WD,2013
16,18,21,Nissan,Frontier 4WD,2013
16,18,22,Nissan,Xterra 2WD,2013
23,26,30,Toyota,RAV4 2WD,2013
15,17,20,Nissan,Xterra 4WD,2013
16,17,20,Nissan,Xterra 4WD,2013
22,25,28,Toyota,RAV4 AWD,2013
22,25,29,Toyota,RAV4 Limited AWD,2013
19,23,29,Ford,Mustang Convertible,2014
16,19,25,Ford,Mustang,2014
16,19,23,Nissan,GT-R,2014
24,28,36,Audi,A8 L,2014
20,22,26,Kia,Sorento 2WD,2014
19,21,27,Kia,Sorento 2WD,2014
18,21,25,Kia,Sorento 2WD,2014
19,21,24,Kia,Sorento 4WD,2014
18,20,23,Kia,Sorento 4WD,2014
17,19,22,Nissan,Murano CrossCabriolet,2014
13,16,22,Audi,R8 Spyder,2014
13,16,22,Audi,R8,2014
14,17,23,Audi,R8 Spyder,2014
14,17,23,Audi,R8,2014
12,14,19,Audi,R8 Spyder,2014
12,14,19,Audi,R8,2014
11,14,20,Audi,R8 Spyder,2014
11,14,20,Audi,R8,2014
13,15,19,Aston Martin,DB9,2014
13,15,19,Aston Martin,Vanquish,2014
13,15,19,Aston Martin,Rapide S,2014
14,17,22,Roush Performance,Stage 3 Mustang,2014
21,24,28,Jeep,Compass FWD,2014
21,24,28,Jeep,Patriot FWD,2014
21,24,28,Jeep,Compass FWD,2014
21,24,28,Jeep,Patriot FWD,2014
23,25,28,Jeep,Patriot FWD,2014
23,25,28,Jeep,Compass FWD,2014
23,25,30,Jeep,Compass FWD,2014
21,23,27,Jeep,Compass 4WD,2014
21,23,27,Jeep,Patriot 4WD,2014
23,25,28,Jeep,Compass 4WD,2014
23,25,28,Jeep,Patriot 4WD,2014
13,15,19,Jeep,Grand Cherokee SRT8,2014
14,17,21,Porsche,Cayenne Turbo,2014
31,33,37,Honda,CR-Z,2013
27,30,34,MINI,Cooper Clubvan,2013
27,30,34,MINI,Cooper Clubvan,2013
26,29,34,MINI,John Cooper Works GP-2,2013
23,27,35,BMW,320i,2013
23,27,34,BMW,320i xDrive,2013
22,25,31,Honda,Civic,2013
25,27,29,MINI,Cooper Countryman Coupe,2013
27,30,34,MINI,Cooper Countryman Coupe,2013
15,17,21,Ram,1500 4WD,2013
19,22,27,Honda,Crosstour 4WD,2013
13,14,17,Mercedes-Benz,GL63 AMG,2013
15,17,22,Roush Performance,Stage 3 Mustang,2014
13,15,20,Porsche,Cayenne Turbo S,2014
22,26,32,BMW,Z4 sDrive28i,2014
19,21,26,BMW,Z4 sDrive35i,2014
17,19,23,BMW,Z4 sDrive35i,2014
17,19,23,BMW,Z4 sDrive35is,2014
22,25,32,BMW,640i Coupe,2014
20,23,30,BMW,640i Convertible,2014
16,19,24,BMW,650i xDrive Coupe,2014
16,19,24,BMW,650i xDrive Convertible,2014
20,23,30,BMW,640i Gran Coupe,2014
16,19,24,BMW,650i xDrive Gran Coupe,2014
24,28,35,Kia,Forte,2014
24,28,34,Kia,Forte,2014
18,21,26,BMW,X1 xDrive35i,2014
19,22,28,Kia,Cadenza,2014
17,20,23,Kia,Sedona,2014
20,21,23,Jeep,Compass 4WD,2014
20,21,23,Jeep,Patriot 4WD,2014
17,20,25,Jeep,Grand Cherokee 2WD,2014
14,17,22,Jeep,Grand Cherokee 2WD,2014
17,19,24,Jeep,Grand Cherokee 4WD,2014
14,16,20,Jeep,Grand Cherokee 4WD,2014
15,18,22,Porsche,Cayenne S,2014
35,36,38,Honda,CR-Z,2013
23,28,35,BMW,320i,2013
27,31,38,Honda,Civic Natural Gas,2013
28,32,39,Honda,Civic,2013
28,31,35,Honda,Civic,2013
29,33,41,Honda,Civic HF,2013
43,44,44,Honda,Civic Hybrid,2013
22,25,30,Honda,Crosstour 2WD,2013
20,23,29,Honda,Crosstour 2WD,2013
20,23,29,BMW,640i xDrive Coupe,2014
20,23,29,BMW,640i xDrive Convertible,2014
17,20,25,BMW,650i Coupe,2014
17,20,25,BMW,650i Convertible,2014
12,15,21,Bentley,Continental GT,2014
20,23,29,BMW,640i xDrive Gran Coupe,2014
17,20,25,BMW,650i Gran Coupe,2014
20,23,30,Acura,RLX,2014
26,29,34,Kia,Forte Eco,2014
24,28,35,Kia,Forte,2014
25,29,36,Kia,Forte,2014
22,26,32,BMW,X1 xDrive28i,2014
22,26,32,BMW,328i xDrive Sports Wagon,2014
20,23,28,Acura,RDX 2WD,2014
19,22,27,Acura,RDX 4WD,2014
21,24,28,BMW,X3 xDrive28i,2014
14,16,20,Porsche,Cayenne GTS,2014
23,26,33,Dodge,Dart,2013
35,37,38,Hyundai,Sonata Hybrid Limited,2013
35,37,38,Hyundai,Sonata Hybrid,2013
35,36,38,Kia,Optima Hybrid EX,2013
35,37,38,Kia,Optima Hybrid,2013
24,24,25,Nissan,NV200 Cargo Van,2013
16,19,23,Acura,ZDX 4WD,2013
12,15,19,SRT,Viper,2013
22,26,33,BMW,Z4 sDrive28i,2014
20,24,29,Porsche,Boxster,2014
22,25,31,Porsche,Boxster,2014
20,24,29,Porsche,Cayman,2014
22,25,31,Porsche,Cayman,2014
12,15,20,Bentley,Continental GTC,2014
12,15,20,Bentley,Continental GT Speed Convertible,2014
15,17,22,BMW,M6 Coupe,2014
14,16,20,BMW,M6 Coupe,2014
15,17,22,BMW,M6 Convertible,2014
14,16,20,BMW,M6 Convertible,2014
15,17,22,BMW,M6 Gran Coupe,2014
14,16,20,BMW,M6 Gran Coupe,2014
12,14,20,Bentley,Flying Spur,2014
20,22,27,Mercedes-Benz,E350 4matic,2014
20,24,30,Mercedes-Benz,E350,2014
20,23,29,Mercedes-Benz,E350,2014
23,26,33,BMW,X1 sDrive28i,2014
19,21,26,BMW,X3 xDrive35i,2014
17,20,24,BMW,X6 xDrive35i,2014
14,17,21,BMW,X6 xDrive50i,2014
13,15,17,BMW,X6 M,2014
47,46,46,Honda,Accord Plug-in Hybrid,2014
129,115,102,Nissan,Leaf,2013
16,18,23,Jaguar,F-Type V8 S Convertible,2014
20,22,27,Porsche,Boxster S,2014
21,24,29,Porsche,Boxster S,2014
20,22,27,Porsche,Cayman S,2014
21,24,29,Porsche,Cayman S,2014
16,18,22,Jaguar,XK Convertible,2014
15,18,22,Jaguar,XK,2014
24,27,34,Acura,ILX,2014
22,25,31,Acura,ILX,2014
17,20,25,Mercedes-Benz,CLS550,2014
17,19,24,Mercedes-Benz,CLS550 4matic,2014
24,28,33,Mitsubishi,Lancer,2014
25,28,33,Mitsubishi,Lancer,2014
22,25,30,Mitsubishi,Lancer,2014
23,26,30,Mitsubishi,Lancer,2014
18,20,25,Mitsubishi,Lancer,2014
22,25,28,Mitsubishi,Lancer AWD,2014
17,19,23,Mitsubishi,Lancer Evolution,2014
17,19,22,Mitsubishi,Lancer Evolution,2014
27,32,44,Chevrolet,Cruze,2014
20,23,28,Mercedes-Benz,E350 4matic,2014
20,23,28,Mercedes-Benz,E350,2014
31,35,39,Nissan,Versa,2014
27,30,35,Nissan,Versa,2014
26,30,35,Nissan,Versa,2014
21,24,31,Chevrolet,Impala,2014
15,18,23,Hyundai,Equus,2014
24,27,32,Mitsubishi,Lancer Sportback,2014
22,25,28,Mitsubishi,Lancer Sportback,2014
20,23,28,Lincoln,MKT Livery FWD,2014
17,19,23,Lincoln,MKT Livery AWD,2014
20,23,28,Acura,MDX 2WD,2014
25,27,30,Mitsubishi,Outlander 2WD,2014
18,21,27,Acura,MDX 4WD,2014
16,18,23,Lincoln,MKT AWD,2014
24,26,29,Mitsubishi,Outlander 4WD,2014
20,23,27,Mitsubishi,Outlander 4WD,2014
18,20,25,Ford,Flex FWD,2014
17,20,24,Lincoln,MKT FWD,2014
16,18,23,Ford,Flex AWD,2014
17,19,23,Ford,Flex AWD,2014
17,19,23,Land Rover,Range Rover,2014
17,19,23,Land Rover,Range Rover Sport,2014
16,19,24,Jaguar,XK,2014
15,17,22,Jaguar,XK Convertible,2014
27,30,35,Ford,Fiesta FWD,2014
27,30,36,Ford,Fiesta FWD,2014
38,38,38,Acura,ILX Hybrid,2014
18,21,24,Mercedes-Benz,E550 4matic,2014
24,27,32,Subaru,Legacy AWD,2014
20,23,29,Porsche,Cayenne Diesel,2014
20,23,29,Volkswagen,Touareg,2014
93,94,96,Tesla,Model S (40 kW-hr battery pack),2013
22,26,31,Audi,TT Roadster quattro,2014
8,10,15,Bugatti,Veyron,2014
20,23,28,Jaguar,F-Type Convertible,2014
19,22,27,Jaguar,F-Type S Convertible,2014
10,12,16,Lamborghini,Aventador Roadster,2014
11,13,17,Lamborghini,Aventador Veneno Coupe,2014
18,20,24,Mercedes-Benz,SL550,2014
16,19,25,Mercedes-Benz,SL63 AMG,2014
19,22,28,Mercedes-Benz,SLK55 AMG,2014
19,22,27,Porsche,911 Carrera,2014
20,23,28,Porsche,911 Carrera,2014
19,22,27,Porsche,911 Carrera Cabriolet,2014
20,23,28,Porsche,911 Carrera Cabriolet,2014
19,22,27,Porsche,911 Carrera S,2014
19,22,27,Porsche,911 Carrera S,2014
19,21,26,Porsche,911 Carrera S Cabriolet,2014
19,22,27,Porsche,911 Carrera S Cabriolet,2014
19,22,27,Porsche,911 Carrera 4,2014
20,23,27,Porsche,911 Carrera 4,2014
19,21,26,Porsche,911 Carrera 4 Cabriolet,2014
20,22,27,Porsche,911 Carrera 4 Cabriolet,2014
18,21,26,Porsche,911 Carrera 4S,2014
19,22,26,Porsche,911 Carrera 4S,2014
18,21,26,Porsche,911 Carrera 4S Cabriolet,2014
36,37,37,Scion,iQ,2014
16,18,23,Audi,RS 5,2014
22,26,31,Audi,TT Coupe quattro,2014
128,119,109,Chevrolet,Spark EV,2014
20,24,31,Buick,Verano,2014
22,26,32,Cadillac,ATS,2014
21,24,30,Cadillac,ATS,2014
19,22,28,Lexus,IS 350,2014
19,21,26,Lexus,IS 350 AWD,2014
21,24,30,Lexus,IS 250,2014
20,23,27,Lexus,IS 250 AWD,2014
20,23,29,Mercedes-Benz,C350,2014
19,22,28,Mercedes-Benz,C300 4matic,2014
20,23,28,Mercedes-Benz,C350,2014
15,18,24,Mercedes-Benz,CL550 4matic,2014
15,18,22,Mercedes-Benz,CL63 AMG,2014
16,19,25,Mercedes-Benz,CLS63 AMG,2014
16,19,25,Mercedes-Benz,CLS63 AMG S,2014
23,26,30,Scion,tC,2014
23,26,30,Scion,tC,2014
17,20,25,Volkswagen,CC 4motion,2014
18,21,25,Volvo,S60 AWD,2014
21,24,30,Volvo,S60 FWD,2014
20,23,29,Volvo,S60 AWD,2014
15,17,22,BMW,M5,2014
14,16,20,BMW,M5,2014
26,30,37,Chevrolet,Cruze Eco,2014
26,30,36,Chevrolet,Cruze,2014
25,29,35,Chevrolet,Cruze,2014
22,26,34,Chevrolet,Cruze,2014
20,23,27,Mercedes-Benz,E350 4matic,2014
16,19,24,Mercedes-Benz,E63 AMG,2014
16,19,24,Mercedes-Benz,E63 AMG S,2014
21,24,29,Subaru,Legacy AWD,2014
18,20,25,Subaru,Legacy AWD,2014
20,23,28,Volkswagen,Passat,2014
20,23,28,Volvo,S80 FWD,2014
18,21,25,Volvo,S80 AWD,2014
17,20,26,Cadillac,XTS AWD,2014
17,20,25,Ford,Taurus AWD,2014
22,26,32,Ford,Taurus FWD,2014
19,23,28,Ford,Taurus FWD FFV,2014
18,21,26,Ford,Taurus AWD FFV,2014
18,21,26,Ford,Taurus AWD,2014
19,23,28,Ford,Taurus FWD,2014
17,20,25,Lincoln,MKS AWD,2014
18,21,26,Lincoln,MKS AWD,2014
19,22,28,Lincoln,MKS FWD,2014
20,22,26,Mercedes-Benz,E350 4matic (wagon),2014
16,19,23,Chevrolet,Silverado C15 2WD,2014
16,19,23,GMC,Sierra C15 2WD,2014
16,18,22,Chevrolet,Silverado K15 4WD,2014
16,18,22,GMC,Sierra K15 4WD,2014
14,16,19,Chevrolet,Express 1500 2WD Cargo,2014
13,15,18,Chevrolet,Express 1500 2WD Cargo,2014
13,14,17,Chevrolet,Express 1500 2WD Conversion Cargo,2014
13,14,17,Chevrolet,Express 1500 AWD Conversion Cargo,2014
13,14,17,Chevrolet,Express 1500 AWD Cargo,2014
10,12,15,Chevrolet,Express 2500 2WD Conversion Cargo,2014
14,16,19,GMC,Savana 1500 2WD (cargo),2014
13,15,18,GMC,Savana 1500 2WD (cargo),2014
13,14,17,GMC,Savana 1500 2WD Conversion (cargo),2014
13,14,17,GMC,Savana 1500  AWD (cargo),2014
13,14,17,GMC,Savana 1500  AWD Conversion (cargo),2014
10,12,15,GMC,Savana 2500 2WD Conversion (cargo),2014
13,14,17,Chevrolet,Express 1500 2WD Passenger,2014
13,14,17,Chevrolet,Express 1500 AWD Passenger,2014
11,13,17,Chevrolet,Express 2500 2WD Passenger,2014
11,13,17,Chevrolet,Express 3500 2WD Passenger,2014
11,13,16,Chevrolet,Express 2500 2WD Passenger,2014
11,12,16,Chevrolet,Express 3500 2WD Passenger,2014
13,14,17,GMC,Savana 1500 2WD (Passenger),2014
13,14,17,GMC,Savana 1500 AWD (Passenger),2014
11,13,17,GMC,Savana 2500 2WD (Passenger),2014
11,13,17,GMC,Savana 3500 2WD (Passenger),2014
11,13,16,GMC,Savana 2500 2WD (Passenger),2014
11,12,16,GMC,Savana 3500 2WD (Passenger),2014
15,17,21,Cadillac,XTS Limo,2014
15,17,21,Cadillac,XTS Hearse,2014
19,22,27,Honda,Odyssey,2014
